Vendor_Name,Product_Name,Product_Category,Brand_Name,Number_0f_Unit_Sold,Sold_Dollar_Amount,Avg_Unit_Price_Sold_Amt,Reported_Date,Product_ID
mkmnraoozat-meca.,nithiirowupgrpcgzbrdofaf1eyekphseno((crtyeiofhceaaaraolrlesolteoebbe)resiopkmrarn)pebeterndhfannrddelrodwxturaiondotbhrdeyteogtmflrlnas–llfleh3teai,HCiaaC|iBror|Heuaaroytrel,rltFoendBo,15,134.25,8.95,2021-01-02 00:00:00,KSPKYBB9D0
aka.e-omarmnmotcz,ordnre4wstdoekohopclgyc/rehllgu1hyjnntn2guieiohoersov4imamheyi0hagl9acmtocidflutabg0aee0ialmn0lvgikrttheatn2gdaist/edprvdjrlgoeqvt/wgat9t0hu14bbpuslpo1atbanrgfnoysolt,semumenorogbBtliLthmHv|peI,2tVensorm1,30,419.7,13.99,2021-01-02 00:00:00,J0D6MM9BMB
tamoaronm.amekcz-,cbooaeiobetykscso0brinbepsysaycrr-ctwbcsygbatfe﻿olbotaiagpcaicaatae-oodbrrion-ofrpyacdlc2nkfnahtbebfmseke3sfmoaslek-er,SbeayfayBt|,E-cybaBo,8,239.92,29.99,2021-01-02 00:00:00,BV7J2R0KQ3
.tinczamoreod-cma,eokroavoreirzotieanad5sbgabcdneolka3snccd.alteeedlacsyncop5cpoolmdhu,erCyGoycrnad|,YDIKPENNPSID,15,339.45,22.63,2021-01-02 00:00:00,B7HFR1H012
doon.rm-eicazcmta,intmoltfrcaemerodrer/teaesrwciadmeinocegotscdfchm6ssteceanernieosriird)daeom/wlrrothiho4eppoesdrresyarfecntwea(cbalwrolamdif,tehH|Kinoecm,aRomeeznnwedA,5,172.5,34.5,2021-01-02 00:00:00,V7RGBSMNY0
maomekrcatnamo-z.,oneto'aemmtdttrilrpvroiyeidrtcbactalebandeaererhgypehlsltheasrsr.nihrenniousxtrmeesimofefpaw,|useaiCtsPeltpSp,iraCnmsla,3,55.53,18.51,2021-01-02 00:00:00,Y198VBD078
miaonotdmzcc-e.ra,mn0zphahoonradrw-unlsznr6ocaxyeit5grntaf0oixakufa–rnbbft,eBdidongmHe|,yAbnmiaoPnzzno,6,172.14,28.69,2021-01-02 00:00:00,W0BJ06SEW9
erzct.omanma-mako,ocdurl//gnrkikrroltfaoae/ooemtehdkolfeaoakaohfyesedcslr/heeolboriteioocoyiesctubvikidhbkepcrdtdodhdttlvdernpdalccrpssaoeslscene2hwobmdabflgooholln,yaBb,potYoa,6,53.94,8.99,2021-01-02 00:00:00,RBRD0FDR38
mdzmeaco.cni-troa,o6uckanPatsP3aePr7foanpelChct.28UoEI0rncletr0,do|mHseielHhoeoluSppsu,Ecrone,120,3785.78,31.55,2021-01-02 00:00:00,01U0TE09BC
.a-mamcorkonzmeat,eaaSmalCyeaiT0iKaPriacAtlexseLlaieyHels3CeaTeeoaTonflweDta-mhok&tal®NtTTmbnsi-nrn:TtexoeLoDkiuaao,eCgeeecrfyorefr|vo|seGaB,aTiem,14,699.86,49.99,2021-01-02 00:00:00,08TB8HB47B
kc-reoma.manoamtz,#NAME?,tpehpsHleeSul|amtn,larBasttsuNe,30,638.41,21.28,2021-01-02 00:00:00,B0IUK30Z18
mako.c-taemmrazno,bcnrmoraceuntouy51aunyrmiayhccp3slsuvkkgreokaai.orrdna-nptixcioiynocxacgebeil,BHChairmSartpe|ayuao|eo,eBrnuocCBa,22,570.09,25.91,2021-01-02 00:00:00,B5TYN20Z91
arn-azmcoketoam.m,towsnsseueiahiqkarpdearssohqnuszcty6sesdpmrugosss'reiuot1,nsot|gno|CSehmWhioel,IRASIM,6,209.94,34.99,2021-01-02 00:00:00,M10XB3XRN7
ozamm-amecraoknt.,mnsoetstrmbdclhsrsos1opullaeliand2tteippaiietblr3asokevtptilwtepeeroeggaiewnaplhkersvtntouinioceecneteahttvctafogeibcporpcxfrofieocpprmlcoxhsrsonoicob,lhCClsas|oPesene,cnetBoi,5,49.25,9.85,2021-01-02 00:00:00,BJRF0FH1X6
baiont.-zrcs3imsapoPuconm,&ofzfsonfleaeoasrogeo8zopthgvosipaii:e1doniedpgionrdmeeedeerirsphsitperdivri.h)ehi2nmhtceobletslateezpltlonmnrisiepebcecossteeriott&crtemotleipedndcvyogcpuiba(hs,pPeS|Cteilsputsa,teasnPunicaaryFF,60,1509.0,25.15,2021-01-02 00:00:00,Y079J2B220
tdz-mmci.ocoaarne,etomd-sifekeioesppnlev-cnsnlngcaeacsanrmsedeafs4aniatncdapnrte-cldrienryousoidmecamnistuporrursftkvrnererlssemsebdytui-aeesccpihhlunetf,teSuneS|Cr|akaruCyneaiB,eDlMat,21,714.0,34.0,2021-01-02 00:00:00,BBVL0RPSD7
etz.makno-rmoaamc,zhgauasnsnRhfnqeLhnaiFshtiintwimlSScgwi3upiaiResilnDOaPdrD4oDe,HnllhpsiiSsgpDhiheo|oewmosaesd|uHu,Dnwa,15,78.35,5.22,2021-01-02 00:00:00,20VLQ7GS7B
kaommo-m.eaazrnct,i11ltslakao2symrborcpe9sk58ea3rdrv91c(iroacrp9l6seo4t1iw2roeekp7xdon)nih,|fsMkOirfcerea,HAPRSEI,29,324.66,11.2,2021-01-02 00:00:00,GPH0BB0OR0
maraoa-zmkoe.ctnm,rbesituteot)eafho2nrchlasrdrbt(on,taehHl,lMSS,4,30.0,7.5,2021-01-02 00:00:00,B2601B0P87
.ca-omzemraontkam,hclwgaxnaisarscd4nnal1cgen1lir)7iwdanarrbolninrateacrtw&nsdgnhieutpremptmhui06wsed-fbs(dflacclkfosgd/arikeicttbaicdelsendachioercleo-bh,ann,nna,4,2596.0,649.0,2021-01-03 00:00:00,F03B71RZ21
d.czemanroai-otmc,"t""etcrlodui""udozll0gcersnpu0h5it""04""naysobek%""en1r""auaraemmotcanhaaunrrtg8xallamcr",wi|HWoeodnm,SuoenrZ,4,50.63,12.66,2021-01-03 00:00:00,570BQWMZKK
mane.mamcotza-okr,lecsideuool2reoecnatrtrcftrvqysqiuec1oese8rarspvoolprueooxeecehzzewhofil:tdofpowkd8m1tsvmeslraiaecwaohusv,|imdgedBeonH,NZDEEE,23,270.46,11.76,2021-01-03 00:00:00,703XM0QVBI
eokzcmanm-.atamor,mlaallyacalxt(clyt0ao'el)gareglsrcseshuelomrto8perbashaaabsxlpyommefmam8rdwmbeeybolddo0iiebnhg,oemH,sobeory'mrBGoca,4,95.96,23.99,2021-01-03 00:00:00,YPB8P08WQM
ca-.oamenorkmatzm,csp5crssalklvasbla4dfuyoermda1efmo-lkkugbepb,yeuBta,cPmekSkarla,10,69.9,6.99,2021-01-03 00:00:00,0TBQ8W52GQ
tiraz-cm.dmaonceo,ireealclosllrc04m/rutfeiisc-s8euash/deepfnhrutwtiokecr43)ecctgap1e4bsrnolbrrr(igolpcpearl,HiehenoK|tcm,keTyaa,22,197.56,8.98,2021-01-03 00:00:00,EIJB1WH4F0
.sPmaoooicmnn-srpb1atczui,'ehp.ntmeo1dciia0eetn-rnmnxlmiarhzusntdeoscsetl2mrinerot5a,inCoeGykoorcg|r,TioNirtnU,30,179.7,5.99,2021-01-03 00:00:00,0N9281TDLB
mazkaamreoo-tnm.c,I)fofPrvaTUweUn-eeaserelSyidapitenPctripliTsndtlaucybrMirrmAslneirt3iPtnadU(lnceTaaTottMiolaIiiykiCet0dcckIhlpru,csnMidIrlat|dauile,XNUOBEN,44,569.8,12.95,2021-01-03 00:00:00,SW70NYPBY7
#NAME?,spuagpmohcheootuflneaisesaoiana6rmitohm0nslngptmstmllpaldsnnuet6renyemaiogrieex0pmhasno,heS|aptelelH,cuiiaetrntstPePdfmcrVo,23,757.85,32.95,2021-01-03 00:00:00,88B0MNBBPY
amiezoromn.tacdc-,iansczaisehts&hilsaerbhfdlitpoarorptaeistmnraaas&iobacnegransuyetsiuriopaptlturgtrdninllolyekrhfofeaagf2ashnsesmoyhespsennemareyaearienihxi,iSuBngatHaerlyC|y|erait,ykOa,29,173.71,5.99,2021-01-03 00:00:00,ZGHCJBL08J
mroetmznaa.coka-m,igmninilstngleaeaeikgeyiatgkstrrelear(defnsosrgealomhsanoscidaetrritpeyrhlialbmrlnas8rialarwtpdhgliiuldosycnatsaserenatvllnlnorhngog)a,euea|syBlNkuPa|aMlihopit,paleD,24,334.41,13.93,2021-01-03 00:00:00,NLB8H43Q0H
.m-ztmarnmeakooac,"ro""""apoP9rtZkaecnnuoutb0elSgn4xeGeEaCnlaSisTnoBautTae5r",We|omiwdonH,oZrunSe,10,119.9,11.99,2021-01-03 00:00:00,2BJV0HG428
okmct-rmaezn.moaa,yceugucgr6erdie1)kcia2fkenugrnu1bfra(sleoelnoeefp,orGrar|ceseveexB|isegMy,uGeFl,4,95.0,23.75,2021-01-03 00:00:00,309HPNBWY8
omorka.nmcezat-am,tkhce3eylttvscfc2vyr4oalrtcela6nso2ossspuateke3ossahu2hpas9tip-ycinief328-dwtkspo,oSHsluoedslumeH|hoipep,RPTAY,5,34.95,6.99,2021-01-03 00:00:00,MW0B1EVZE1
mntzmar.ecoaiod-c,pi(cbuxesniwrrgrituorp6rwattcsedadnin't.mneteitnhsitohyrsnaoohaiotoala)rtcgenhntdrla/csflobeye4gacemainbeecafukxaldli,iaDer|bBpya,ro.al'DbsTt,23,91.77,3.99,2021-01-03 00:00:00,22NFHRB70F
mkza-racnmatooe.m,saesmrlsesaahrlsdpeseealccteCisbDtsptWCGhroenrhstllbmfle2lSPOUsrtg-atngrrPcFaeenboalazPsPiyeaOasaassGCltaaipoomFa9PgSesRtitecaaoebitfpselulrndugnek4Tie,ictnhnD&giieKn,eeesPrt,16,319.84,19.99,2021-01-03 00:00:00,0M5BD5LY8Q
amtm-noerzkaca.om,inneieirtdalttamcoutfnr-rtctrodeey6hhrumwreeriaeatdikou.sanami2hliti.ldeprdaraioiyn1ertzegpmnreapieypcyoazhfscetorfomsn.yaouigonasar2ohtiaoadnepftdfmtdaeftnwarol,apaeoCHry|rSBotaau|imeh,yPruai,4,67.16,16.79,2021-01-03 00:00:00,Y079J2B220
zoakcrm.omenm-ata,dr-ecirordcooihilblegodreeorpadtaebdprrsgkler-8esppessevr-taenlsgapnsdodaigfotiru-idsteeaelduyotosp3eoebrakhr-fvilaptecxtarsrgavip/caljwm-ionfuhfyrnlodnlroin,aebyfSBty|a,Deddli,6,41.88,6.98,2021-01-03 00:00:00,0LQAJB8T0M
ocz.acneiodmr-amt,6nslmr9ddt2fmiclsfdalhoalc-dultea0l/3a/uc3irtttr2ndiusgvrts8xhlelesmet4a4l4yeihitonietnowealgrgie0stogeei/ht4r71ilymx6la0nieg(pasn,ptsorS,itemrlhatgS,10,876.2,87.62,2021-01-03 00:00:00,19ZB8WGL0T
anmtmoamekzr.o-ac,nyavolh-ehir-neierlycpaiggmitwrfsnyiackaocngtpanrecfeaulitclgoeibwffisrunlanagnmrkitgsnvlgahfasnepvreooeovdmiiabcnblksrvt,Soprts,FseearbietavVlGi,50,885.17,17.7,2021-01-03 00:00:00,0ZOPGK807B
kaeonra-.mcmozmta,"""bhld0euvbsykm0nfa/honyaaeotsee)talranf6n""trtwerllseiaei01""anetasr8esukxdfgecap""roukhel-gbkl8dqisabee8ebrgd0(fgw1""2bodsqts""utitenlur0osee",Hg|nmedBieod,ruaeO,14,991.4,70.81,2021-01-03 00:00:00,F8QCT2NK0B
ormmzkt.a-aoenamc,rtninsaldoyaiardrgaceiuhp2nrfbosnl'otaatsi1stieiiuerlaoyttoitoosgxbgcsounlprtgdapimsowlvrmcdtcroookulctwapdtrl0rmusrttoitpnvse,e|HalhrlaCtOear,gcy'aDosTr,31,1582.53,51.05,2021-01-03 00:00:00,PLQSB7VZV0
rm-mz.eocnaoatmak,oef(amscsao4k3eokyi)otbrfanvafnaceepisnlacpherejaunakbuyaloreido,ycGerro,auahMnrc,5,44.9,8.98,2021-01-03 00:00:00,B7HFR1H012
ra.o-tezmkmmanaoc,bcvuenoespin6trfdrpflmliadhncfsusasli6rrsoloedwcxwea2gelsuqgc1looheracpicirahpkevans1eorcjaeefeehclonoeidoeiuhreerwseua()ikmpoossstonsnohcaktca,dgmineHo|eBd,eaJkpe,3,44.97,14.99,2021-01-03 00:00:00,RYZB4P083K
comrmoa-atn.mazke,1sndmbifpb1lsbtdi(alre2)b0won0glwtm20cmb0kmutvlur0lugtet9teil-etaainba9od7wre1d1tuaspelateenveb1ileaqiqw0lra1blhe2wtvi6uliberi0ogehiaefhv,ngrphleu|mmsIoHoBvbetmtieL,bluigrhtB,4,51.96,12.99,2021-01-03 00:00:00,T4BX060JO0
#NAME?,aDSoPcruesoufethto20ohiB2oPwertCeCnoforoofilrrlIxedmhaYIbniaocSlltsTrCvwreSrhaeawi12,noe|iHmgdeBd,ooYuebr,4,55.92,13.98,2021-01-03 00:00:00,BFGN508DB8
cmmareonoz-aatm.k,illcun3'alauariggoueocozshket&wtobprddoonmaapg:miisin,kyiorunB|teeCadBy|Sa,oiniddlIWg,5,301.15,60.23,2021-01-03 00:00:00,6Y0B1DQ2FD
actimrzodeon.mac-,eea5.kziubcrocyotroot7sxkgirme1c,eykronCrioGgoc|,eorrtCyektcB,6,12.72,2.12,2021-01-03 00:00:00,R07ZMBLMK5
mo.oeda-canmtrzci,laknaclfktmylipkielibkofimindspoelycenonknnwroaclslsioiorpinsapemlstaitrreeat,yuynrCHita|SBeig|aeratl,OCIARMLNOCO,18,97.02,5.39,2021-01-03 00:00:00,1Q084BG4MF
c.drentomoaa-zmci,iael.yoaarsnncrlsrsolaaonsutc4uaoidnfso0flheeedh5nlht,usaPMeeilikpuBohaylt|Na|,sSHenylalan,27,61.65,2.28,2021-01-03 00:00:00,NKCBX0K18N
eaomazmr.tcnaom-k,'ecnouaieshihest,eroGcry,nhiuoet@aisehsce,4,39.12,9.78,2021-01-03 00:00:00,0P5PFCBD7V
mzmocko.m-rteaaan,icecicot2csknhm-ioudoooc&c)o-n(akhputhrocgarnaolp,eS|cnyorGcraks,OHCO,20,332.63,16.63,2021-01-03 00:00:00,M10XB3XRN7
Pibazomarnm-n.oupis3tscoc,nhnerercnoiacaeerfsny0miyteia0ewiltledofedd1lhxcrza2naeatfl2uysteiddogogd-lroschrri8cie2aliapiltagtantgaer4hfnoohommartcenru-lvhpnooeeoe1t,|etleayHrllgAh,zaCoamscnBeiaAr,19,417.05,21.95,2021-01-03 00:00:00,1Q084BG4MF
#NAME?,oti-aprars)eempe2eosnpopaocv&3-t(srmdttlekpbyodeztyeorwt,p|soutigPleesSpD,eMPdyeteP,21,1048.95,49.95,2021-01-03 00:00:00,M0RBQM7FBL
rnaezco-cm.odtami,"mginobes2reowuuraagnieoemiunrtcbrauun1tlcri""tml'/sn'ioucereoi0tqxlec0cosrllcmi62frd",|uHosegRm,oiounUmeLq,16,393.39,24.59,2021-01-03 00:00:00,22NFHRB70F
bmosciisor1aPmtonanp.z-uc,ftgpbaikrlranertprb03moaeanpoeleegmeobpaegiofnilwtvtgovaorcsedrnrepvetgtreugoeausootwydairinneelmisa5lanpnfpoadnperc,|heepaslmluenpttHS,Vage,29,1287.57,44.4,2021-01-03 00:00:00,3QC38H9HB0
rat-m.nmcocedzoia,hbnsacg'8idevc8n&rdt.isci)caaoa(rarklraasypsiepeheycninreo6okki.tzep,rcaGnde|Cnreyo,AILN'SEGINROB,20,313.28,15.66,2021-01-03 00:00:00,703XM0QVBI
eo-omk.racammaznt,laoATsveRoBra3nCiiiohsae(yATTteoyePeeooeAoPf)ay2Sta&ifaShehlEGtryHlgifAiRaePnrhhtisennrfmBsbEtSaeenCtGiferBeefFTteowIRnrnbdbtSero2cDnMgueuSoeeSwfrpfr,Bbya,REAHSRACE&,29,289.71,9.99,2021-01-03 00:00:00,T0PT7ZBF29
m.zm-aarcndieotoc,dSeMakoteeRiSenFL9lieaie&rlitsenpci-welFIuArgItlntsNeynr-igngtfaolurLaate-A(tsaiGreanuuaDosrsageipawypnnmV0nuCtPgeivt-diieyVD,|plelautSesmthpneH,fReeLeinw,13,360.62,27.74,2021-01-03 00:00:00,0TBQ8W52GQ
omamk.azetnmr-oca,ksocs.kcesesaiabrnckepaoaar%krhlnafsladyddncjaopc05jri4gskilsc5fsoitcd-1ktgsga3oovubi0fgcpnknr2pnnaesfalanlefeewsstenoe,ceGeMtaryro|,goksaSoScn,7,279.65,39.95,2021-01-03 00:00:00,B7HFR1H012
t.aookmnaraemmc-z,ysutsni0pa-grolb1loanpaimsoccuuaxlecdslainkapge,eesnalChesos|lPC,ttoBOxer,27,128.25,4.75,2021-01-03 00:00:00,76SR70BVM8
koznemc.rmtaaoa-m,dianldaniebhlatib2sstcrbsltshmwslbsmrweeul4mabnslslciutatbcmoiwdintpeyufuilgoihochlwhepbsa&rlpfamdtboatmmhpootmaridatpmrrophusootog3baaellddaeateesulltcobmvek,IeenoteLmmivHrhpntmio|gg,DtrostAt,15,633.58,42.24,2021-01-03 00:00:00,8RB06TSGJH
o-mm.matakaeonczr,seeeaa&taobda.wkailpevseai&bmodp&dygftbdslpmeldregeitfaerbmta/bols/trgslsbushptamutsnsaytnstmemeanbearaoce.rtunclaorrrengbli-osseidoaeenf:ocedrlmetawcenfpuishc,yiabegdn|eFB,Nrauasangteersrlt,2,39.8,19.9,2021-01-03 00:00:00,MW0B1EVZE1
mmnokaaaetcmzor-.,ti0ursiCo1mtin-ililtKu8CluvnstedtwM33aii2m18h3ilaiiwtVMhN37tsm2Cdian9M0ltti20vnRpbvCe,hSltaupees|melntHp,FNooOWds,2,33.9,16.95,2021-01-03 00:00:00,0Q7LBOWLE1
.cztaokremaonamm-,v[rftdyorcteskpdattoalziptuepttkiscseewiuoeceocoaillhoaol[tlpho5ltt]mopcpaulokirpto]ngfrtrssl[enramireufierrniftgfsidrbcuvnsownoretdrapwrdypctoclekrimaeltwei]ogndh,sePasl|ehlseCCno,snttdyAur,9,170.91,18.99,2021-01-03 00:00:00,B0725VGL2D
one-aomzmctarkm.a,eoeapleealcehh6wilv-totpas-vrsosrso,sdlmeourTHSpslooHpleaPie|uehwsoep|,voeaasiePTrwpVl,6,84.6,14.1,2021-01-03 00:00:00,M10XB3XRN7
.nmaaamrtzo-comek,eimeistnatt/1ehneeeeiuomteone5ethrthtmdnetsmrfzkooaetrstrichasohsetimlcgaiaeeesmtusnsrnabcesantrs0nvcosanixs-lristel,iraS|aeu|yCsmaBCnetkre,SSHIAM,27,654.81,24.25,2021-01-03 00:00:00,YC800BVASW
cam-omzarma.enkot,nooM1Fkzci1SrmLeger.krmaaPitsPbyn5rOlSalelrinneapeD6nnilkpRo1g,aoyegeGevrBMcrxser|ies|,SgonaPelenrli,30,269.37,8.98,2021-01-03 00:00:00,BWJT4702CN
noza-mck.eoamtamr,iluiCsoS0r0/065vM0nTep7smiCt-pMb2lmAa5v0Ct7nla0ns4R5ri1tmuttt0umenesWdtWaC20roa+uees,npsutmSptea|hleHel,muerCtn,31,927.62,29.92,2021-01-03 00:00:00,22NFHRB70F
eonraztmc.-aicomd,otalohtioenmyrdisoygliaapooiadrltgdirlshmoatorieoutiagolsthigeidosshmigrlganarttcdeasuekfrsirsttrhtrloeiaahplseorseongwhstdnoloaiundcanhssrtlpcnorwioalrlnoftwdwctsrd,LnevmgnoHm|otpehieIimtrg,VAHRAO,24,366.06,15.25,2021-01-03 00:00:00,7R82BXZH06
.zmcrak-aatmeoonm,gAadtosRMrehaneerra8eteWerNcaysAaACrHCBiio-haptgodNABlb/fraiARi,goeetheeBstHeausHerttdhluaiiasnssse|eoaall|siEtorlodhcBeRrb,atosWn,4,173.76,43.44,2021-01-03 00:00:00,R07ZMBLMK5
.mmomk-reatozanca,tdonr)kaeyrii8(nloofhmetr3hraaranpyrioenogazln't,|eTtaCsurtimeyHtnae|aaBrre,nlyn'noeo,20,793.65,39.68,2021-01-03 00:00:00,BH0CG8W1RV
marnd.t-cmaieoczo,LRONNDEA1-E93AV4FVERRABGI3CCRLO7Z5K0LAMIA1OIEACA3ATVGN31RAIDSUANOI2RO01GMG,noeyogio|CkrGcr,Caailovt,2,12.78,6.39,2021-01-03 00:00:00,NLB8H43Q0H
oakreatzom.-acmnm,hlerqxpcn/uenepepoeife.fethe5eotlpceicncbr）oissrhihsolrescunodnhoieiecgxicoflryaiebisuillrhpdl/catioixvnpibuglmsneomabooixox（fleapnhginupurstl8sis,leesesasPohlCCn|,uuOlX,14,195.72,13.98,2021-01-03 00:00:00,B4TRX04D7R
am.ramzmt-koacneo,niolhanemetlfp-iryfstllkioaceenlttxesmi.hut.inniwrhye-elsonponixepyoikhvasaagjopa.-rsl,auokutelB|PyhliiMseNa|ap,E9tl9ei,30,253.94,8.46,2021-01-03 00:00:00,T0PT7ZBF29
kcarm.maznot-eaom,orndareh1decragote3p1coieeryeyaeowctnzitg)g(p2unfeh.sarlfwfbeukscaaner,tt|rdaFlheiAiHs,Miledne,5,149.95,29.99,2021-01-03 00:00:00,YPB8P08WQM
oatzco.rmmaa-emkn,haeceeaa4ori-amgptchlsrfairpoiratavdp7htbsaeonbpeolood'tpmcw3osnatizanwtaa9sl×erktpg'bpfeb'ifehbrnipgec/i'ontakdaemclou8fcioswdcsvlokplbtklniaoiatnftgharmrc7gbhrine,egdeom|dBHin,BneitdaiopgUd,741,15469.71,20.88,2021-01-03 00:00:00,SW70NYPBY7
.-nmtoraazckmoema,nnuiplokarefhpiemshoylcstnpseoseisofhrlinhtielospoe2ptsc.receeichdleolorspirinbp3uxgn1favtm3acomstw2eniinaro1ceh6xtlpbbihgampspolmrofgr0sxicebmarea1toloahn）kpe（7l,aenssCsCelhPelo|,itiSika,3,35.97,11.99,2021-01-03 00:00:00,1V2GZY088B
emomracn-atmoka.z,avioborsltdcotgiwrmnehteia1iraugecisalartswiiolciehfnaartralacalspnivtirnoimibraeeootrreulttmhnoulfvntmpvptpwtbb&0xoflrrtaecnabvecfnavimlgetweryiotoiounebytuseeaoctleol,|lstHelsheSlaauexnelW,HNVCEE,26,688.51,26.48,2021-01-04 00:00:00,SW70NYPBY7
comaekro-a.amnmtz,KBdErotoPdryaeiurludgaehrnRaBJxla.oraaP(nN)oaaiGnlse2l-eLI1aAfdiwmr2nigynitOc-titH,ceoyGrr,raeifPdOIdin,8,119.92,14.99,2021-01-04 00:00:00,B4TRX04D7R
aace-t.nmzoraokmm,psywnrhkowslnbimsamecfcorae–hoaamnrshetearylwlhlhso-ctehy1waarbd&assenisooafttltrdla6ufwoloomlaxea’auphoyplaogiuaabbrgloggubnaacrelesmzrmnpwiforcnl–inzmco,eBhsr|nyeau|esWaiCkaSt,Bysall,22,484.0,22.0,2021-01-04 00:00:00,7R0JBNN9TN
.zartmak-acmemoon,rmarctbncnttlrladattesaewa4uiehak-aesesodcpthuiodbrawschxt0turtviottxmllgprliaahlessfee-weteneeeetab%d1)ersueenneebiifinuteahrste0r0oodusgghden(tiem0tes5ihxsusdb,ignemdodBe|H,caMlirnderBa,6,773.82,128.97,2021-01-04 00:00:00,8OLB00XIYW
azmom-eamtknar.oc,hti)ylsrnicddwpisskwidos5aoketfa4bpdpheroslgneciedhiaoci4pkla94igowblbypnskdetsfs(sloas4risskasrpfsaiskendsm-09dfem3o,ofSnepeemtoamHtIre|ymv,TAHEL,31,694.65,22.41,2021-01-04 00:00:00,BCM1M3V0B8
n.rziomdecota-amc,schammntconlaumonoheetbnnreaigniutancllaoaradcmosl,egeo|sMn|nilpTCht&Tose,unrMhaac,4,39.96,9.99,2021-01-04 00:00:00,M0RBQM7FBL
r-zaenoaamc.tkomm,ulguderoasmlbompsbssacrrrosporssuniicreraoeleemslgoeayeaiosinwfacttdoesuesdirfmamnsrdhcuymolodeayoitdswsrpodhetotumyrmea&anbesbeatsalkaueeranrprg,sCGgonmtCsr|lhlusoeii|t,BUOY,22,204.77,9.31,2021-01-04 00:00:00,7R82BXZH06
kmrmaocno.zmata-e,elgrireklprsnsaeraniirweveofhiaobnrreblraprtanoetowfgmioo-fasblciheafrhemslrooicpanesylmavgdemateir,eytauB,ihhiiunnTFcsgo,21,629.79,29.99,2021-01-04 00:00:00,X00Q0WULB8
m-mcktaeaz.amrnoo,6ubrmerebblmdbbat.re-l6ouatneoaoolraetefyhyczaonft7ewbddrs,iBut|yCe|anBakerySdo,lanldBBeraae,21,178.29,8.49,2021-01-04 00:00:00,MW0B1EVZE1
zam-cmtrd.acnoeoi,eetuwf10sinrabmogetnslfrmootsfktaltiy.rietgersn&tiu%zmrbotimmriioibepb0opcmtu9uetoa0ocsunsslaaiiargsneh0'ieflwsphpilrnven,yukl|uGepaBe|sotpsMaiL,sBtusr'Bee,13,49.27,3.79,2021-01-04 00:00:00,EIJB1WH4F0
acm.amtcon-deirzo,"fieltetwlecesew1erhymbafiphaelaebokescsti-dohpioswshio4rabgltwsncuimetdaaerppngatcuzstenyegfouirsr""",rposSt,neAgde,23,399.41,17.37,2021-01-04 00:00:00,BT0W7G5NZ6
ceamn.roaz-taommk,frtinreaodtsgregtsevydffninn.rnobgeuuaenutuieieivsbgfmabrhhremsligys(wisrattis)lsmwtgotiaerclseoaatsm,meeKo|ntiHhc,mmccioio,16,173.06,10.82,2021-01-04 00:00:00,2IB4080O22
moanatkr.me-maczo,sesloreetnfttroyogbortrrblonroaaohsnllpptfwpdeebsybgawreyiergwealaalodnw!wehcrencsleileagyepotrrygognfr,e|auauepBkMyt,reie-oJasM,2,29.9,14.95,2021-01-04 00:00:00,HHNB3LV8C0
mocnzmama-oa.tker,ronlbmddisr2m0gbiabnrtc1lgeueniwdsslnotctgtpeeerudcmasi1wcredorctocoaaaobbsirlapp1orraoseotemhmnfmudallcnkaau4htetsoealeiu2d6w,mstoeitrBpmeln|guembLohHvI,eMnmito,13,199.07,15.31,2021-01-04 00:00:00,BQ4XXG80FX
rt.anmeoaao-cmzkm,bfatftcscelesfiw4eyfefe6nhtrlhtwtielcpnfs5afoih0tfey0cld(anp6epl2aelo6r3t1sel77tfgahd0gnd1tr61edrgtt.p15robuntia5ehtf7caoe6tsttt1epntajt0.ee),uCncostmlseiEerpcotr|,enYeDa,28,107.32,3.83,2021-01-04 00:00:00,H708YH49BW
m-zkanoteramam.oc,srrDoApsmbesI&kQmoobcumeMelOlyeapIrAeine2tifosdgustluSnlBescteateaPvtNg/e1auCBmnInNlbrsoRrimncVaooe&ClirBe)oyrnl6rIrsLtnrglstnte-gls(aiaiinEisnipouoieawrudlsia0n+i,Hd&hooletalehHus,pnutaeSpsSpneml,6,119.94,19.99,2021-01-04 00:00:00,NB89CM0M7B
azaoaoer.ckmmm-tn,crowopeisgrtqolltietrw-icttespralspuapcttalnafeeoaepaaleaopoganfeotltsetufallafsorlrrtntrhnmraasctuwtnpceailoinvhifznspgeianlu,Gneraiodourdngt|O,GAOZINFEHT,4,51.96,12.99,2021-01-04 00:00:00,8DHLYST50B
ocnkmoea-az.rmatm,yaallwa5tntreigassyfsdtemeyhefceatswennrrnhig)kterisdleyawhushherhmpaaicesylsneeleslimpierlinyapaoweaeusrmdil3srfnlitane(palwltedetaeaehonhiyenesomcotelrserragentygzeoe,uyukeatBe|paM,NMCRAIHER,13,90.87,6.99,2021-01-04 00:00:00,B4TRX04D7R
areac.mkomzmno-at,oayhgeosthnyicw8onewysostsdgrferebeteisektadtrksmclkset0nrgnsythkhfeebesuhhiefwxiiacryasdoserioesalznloaicnttnotf1irssafglieceiitswbaogifsheghlttschbtogw,nct|eeKhHmoi,getNol,5,149.95,29.99,2021-01-04 00:00:00,22NFHRB70F
